TOA5,DU_W1_Wired,CR300,10972,CR300-CELL210.Std.08.01,CPU:CR300_SRW3_RADIO.CR300,45746,SRW3_Sample,,
TIMESTAMP,RECORD,BattV,BP_kPa,Depth_10_1,Temp_10_1,EC_10_1,Depth_10_2,Temp_10_2,EC_10_2
TS,RN,Volts,kPa,mm,Deg C,uS/m,mm,Deg C,uS/m
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
10/10/2021 2:30,16318,11.58,98.77531,NAN,0,0,7999,16.4,249
10/10/2021 2:40,16319,11.6,98.76074,NAN,0,0,-2723,16.4,249
10/10/2021 2:50,16320,11.59,98.75195,NAN,0,0,-1705,16.3,250
10/10/2021 3:00,16321,11.58,98.75423,NAN,0,0,-3769,16.4,250
10/10/2021 3:10,16322,11.58,98.74723,NAN,0,0,-4967,16.4,249
10/10/2021 3:20,16323,11.58,98.73678,NAN,0,0,-5292,16.4,250
10/10/2021 3:30,16324,11.59,98.72992,NAN,0,0,-1291,16.4,248
10/10/2021 3:40,16325,11.57,98.71671,NAN,0,0,-418,16.4,250
10/10/2021 3:50,16326,11.57,98.7119,NAN,0,0,-299,16.3,250
10/10/2021 4:00,16327,11.58,98.72688,NAN,0,0,-174,16.3,250
10/10/2021 4:10,16328,11.6,98.71797,NAN,0,0,2318,16.3,251
10/10/2021 4:20,16329,11.58,98.72762,NAN,0,0,4528,16.3,252
10/10/2021 4:30,16330,11.58,98.74172,NAN,0,0,4238,16.3,250
10/10/2021 4:40,16331,11.57,98.73608,NAN,0,0,7999,16.3,248
10/10/2021 4:50,16332,11.6,98.72739,NAN,0,0,3537,16.3,251
10/10/2021 5:00,16333,11.59,98.72971,NAN,0,0,2928,16.3,251
10/10/2021 5:10,16334,11.57,98.7432,NAN,0,0,3774,16.3,251
10/10/2021 5:20,16335,11.58,98.73516,NAN,0,0,3484,16.3,250
10/10/2021 5:30,16336,11.58,98.7349,NAN,0,0,7655,16.3,251
10/10/2021 5:40,16337,11.56,98.74575,NAN,0,0,3316,16.3,250
10/10/2021 5:50,16338,11.57,98.74744,NAN,0,0,6555,16.3,248
10/10/2021 6:00,16339,11.58,98.75128,NAN,0,0,4848,16.3,249
10/10/2021 6:10,16340,11.56,98.76061,NAN,0,0,6432,16.3,250
10/10/2021 6:20,16341,11.56,98.77362,NAN,0,0,1625,16.3,250
10/10/2021 6:30,16342,11.57,98.78854,NAN,0,0,1971,16.3,252
10/10/2021 6:40,16343,11.57,98.80455,NAN,0,0,2535,16.3,250
10/10/2021 6:50,16344,11.58,98.81582,NAN,0,0,1306,16.3,251
10/10/2021 7:00,16345,11.55,98.80857,NAN,0,0,1592,16.3,250
10/10/2021 7:10,16346,11.57,98.81309,NAN,0,0,1632,16.3,249
10/10/2021 7:20,16347,11.49,98.8139,NAN,0,0,2351,16.3,250
10/10/2021 7:30,16348,11.58,98.82735,NAN,0,0,2599,16.3,250
10/10/2021 7:40,16349,11.57,98.81399,NAN,0,0,1571,16.3,247
10/10/2021 7:50,16350,11.8,98.81798,NAN,0,0,4171,16.3,252
10/10/2021 8:00,16351,11.94,98.81592,NAN,0,0,3577,16.3,248
10/10/2021 8:10,16352,12.1,98.81285,NAN,0,0,4892,16.3,251
10/10/2021 8:20,16353,12.21,98.82426,NAN,0,0,5931,16.3,250
10/10/2021 8:30,16354,12.29,98.83755,NAN,0,0,4672,16.3,251
10/10/2021 8:40,16355,12.36,98.84417,NAN,0,0,7788,16.3,251
10/10/2021 8:50,16356,12.42,98.85014,NAN,0,0,6693,16.3,249
10/10/2021 9:00,16357,12.43,98.85948,NAN,0,0,7895,16.3,250
10/10/2021 9:10,16358,12.47,98.86713,NAN,0,0,6826,16.3,250
10/10/2021 9:20,16359,12.46,98.86246,NAN,0,0,7302,16.3,248
10/10/2021 9:30,16360,12.37,98.85735,NAN,0,0,6116,16.3,249
10/10/2021 9:40,16361,12.23,98.85065,NAN,0,0,5484,16.3,250
10/10/2021 9:50,16362,12.3,98.85864,NAN,0,0,6642,16.3,249
10/10/2021 10:00,16363,12.22,98.8538,NAN,0,0,7762,16.3,250
10/10/2021 10:10,16364,12.14,98.84959,NAN,0,0,7999,16.3,250
10/10/2021 10:20,16365,12.12,98.84659,NAN,0,0,7909,16.3,248
10/10/2021 10:30,16366,12.16,98.84612,NAN,0,0,7999,16.3,250
10/10/2021 10:40,16367,11.98,98.85284,NAN,0,0,7999,16.3,250
10/10/2021 10:50,16368,11.94,98.83964,NAN,0,0,7999,16.3,250
10/10/2021 11:00,16369,11.88,98.82717,NAN,0,0,7999,16.3,252
10/10/2021 11:10,16370,11.86,98.82845,NAN,0,0,7999,16.3,252
10/10/2021 11:20,16371,11.86,98.81203,NAN,0,0,7999,16.3,250
10/10/2021 11:30,16372,11.84,98.82052,NAN,0,0,7999,16.3,249
10/10/2021 11:40,16373,11.86,98.80692,NAN,0,0,7999,16.3,250
10/10/2021 11:50,16374,11.83,98.78001,NAN,0,0,7999,16.3,251
10/10/2021 12:00,16375,11.83,98.76222,NAN,0,0,7999,16.3,249
10/10/2021 12:10,16376,11.82,98.77275,NAN,0,0,7999,16.3,248
10/10/2021 12:20,16377,11.81,98.76634,NAN,0,0,7999,16.3,251
10/10/2021 12:30,16378,11.81,98.75081,NAN,0,0,7999,16.3,251
10/10/2021 12:40,16379,11.83,98.75317,NAN,0,0,7999,16.3,251
10/10/2021 12:50,16380,11.84,98.72929,NAN,0,0,7999,16.3,250
10/10/2021 13:00,16381,11.85,98.73634,NAN,0,0,7999,16.3,251
10/10/2021 13:10,16382,11.84,98.72414,NAN,0,0,7999,16.3,248
10/10/2021 13:20,16383,11.82,98.71012,NAN,0,0,7999,16.3,248
10/10/2021 13:30,16384,11.82,98.70237,NAN,0,0,7999,16.3,251
10/10/2021 13:40,16385,11.81,98.69076,NAN,0,0,7999,16.3,249
10/10/2021 13:50,16386,11.79,98.6845,NAN,0,0,7999,16.3,247
10/10/2021 14:00,16387,11.78,98.6721,NAN,0,0,7999,16.3,252
10/10/2021 14:10,16388,11.81,98.65284,NAN,0,0,6371,16.3,248
10/10/2021 14:20,16389,11.8,98.63628,NAN,0,0,5879,16.3,247
10/10/2021 14:30,16390,11.77,98.63036,NAN,0,0,6291,16.3,250
10/10/2021 14:40,16391,11.77,98.61788,NAN,0,0,7999,16.3,249
10/10/2021 14:50,16392,11.76,98.61057,NAN,0,0,7999,16.3,250
10/10/2021 15:00,16393,11.82,98.60543,NAN,0,0,7999,16.3,251
10/10/2021 15:10,16394,11.8,98.60538,NAN,0,0,4937,16.3,250
10/10/2021 15:20,16395,11.81,98.60552,NAN,0,0,5324,16.3,250
10/10/2021 15:30,16396,11.83,98.60702,NAN,0,0,6939,16.3,252
10/10/2021 15:40,16397,11.8,98.6042,NAN,0,0,6020,16.3,250
10/10/2021 15:50,16398,11.78,98.60654,NAN,0,0,5046,16.3,251
10/10/2021 16:00,16399,11.82,98.59806,NAN,0,0,6733,16.3,250
10/10/2021 16:10,16400,11.78,98.60293,NAN,0,0,5260,16.3,249
10/10/2021 16:20,16401,11.8,98.59078,NAN,0,0,5864,16.3,251
10/10/2021 16:30,16402,11.78,98.60012,NAN,0,0,4493,16.3,249
10/10/2021 16:40,16403,11.74,98.5909,NAN,0,0,4578,16.3,250
10/10/2021 16:50,16404,11.75,98.59618,NAN,0,0,3375,16.3,250
10/10/2021 17:00,16405,11.78,98.59536,NAN,0,0,7999,16.2,251
10/10/2021 17:10,16406,11.76,98.59564,NAN,0,0,7999,16.1,250
10/10/2021 17:20,16407,11.75,98.58504,NAN,0,0,7999,16.1,251
10/10/2021 17:30,16408,11.76,98.5844,NAN,0,0,7999,16.1,252
10/10/2021 17:40,16409,11.76,98.58865,NAN,0,0,7999,16.1,251
10/10/2021 17:50,16410,11.76,98.59911,NAN,0,0,7999,16.1,250
10/10/2021 18:00,16411,11.74,98.6048,NAN,0,0,7999,16.1,250
10/10/2021 18:10,16412,11.73,98.59375,NAN,0,0,7999,16.1,251
10/10/2021 18:20,16413,11.74,98.61031,NAN,0,0,7999,16.1,251
10/10/2021 18:30,16414,11.75,98.61346,NAN,0,0,7999,16.1,251
10/10/2021 18:40,16415,11.75,98.62135,NAN,0,0,7999,16.1,250
10/10/2021 18:50,16416,11.71,98.62592,NAN,0,0,7999,16.1,251
10/10/2021 19:00,16417,11.71,98.6299,NAN,0,0,7999,16.1,252
10/10/2021 19:10,16418,11.74,98.64304,NAN,0,0,7999,16.1,250
10/10/2021 19:20,16419,11.72,98.65295,NAN,0,0,7999,16.1,253
10/10/2021 19:30,16420,11.72,98.66787,NAN,0,0,7999,16.1,252
10/10/2021 19:40,16421,11.7,98.66759,NAN,0,0,7999,16.1,251
10/10/2021 19:50,16422,11.72,98.66891,NAN,0,0,7999,16.1,251
10/10/2021 20:00,16423,11.71,98.672,NAN,0,0,7999,16.1,250
10/10/2021 20:10,16424,11.71,98.6802,NAN,0,0,-1901,16.2,251
10/10/2021 20:20,16425,11.71,98.68927,NAN,0,0,-3624,16.3,249
10/10/2021 20:30,16426,11.72,98.68508,NAN,0,0,-3255,16.4,245
10/10/2021 20:40,16427,11.7,98.68612,NAN,0,0,-2244,16.3,249
10/10/2021 20:50,16428,11.7,98.69493,NAN,0,0,-5463,16.3,250
10/10/2021 21:00,16429,11.71,98.69362,NAN,0,0,-5520,16.4,249
10/10/2021 21:10,16430,11.71,98.71203,NAN,0,0,-3222,16.3,249
10/10/2021 21:20,16431,11.69,98.7254,NAN,0,0,-4221,16.3,249
10/10/2021 21:30,16432,11.7,98.72392,NAN,0,0,-4158,16.4,245
10/10/2021 21:40,16433,11.71,98.72703,NAN,0,0,6396,16.2,250
10/10/2021 21:50,16434,11.7,98.73241,NAN,0,0,-4773,16.3,247
10/10/2021 22:00,16435,11.69,98.73727,NAN,0,0,-3743,16.3,247
10/10/2021 22:10,16436,11.68,98.7408,NAN,0,0,-5950,16.4,248
10/10/2021 22:20,16437,11.71,98.74821,NAN,0,0,-5479,16.4,249
10/10/2021 22:30,16438,11.68,98.7568,NAN,0,0,-5220,16.4,246
10/10/2021 22:40,16439,11.68,98.77163,NAN,0,0,-6182,16.4,246
10/10/2021 22:50,16440,11.68,98.77633,NAN,0,0,-6542,16.4,249
10/10/2021 23:00,16441,11.69,98.76995,NAN,0,0,-5628,16.4,248
10/10/2021 23:10,16442,11.7,98.76695,NAN,0,0,-3371,16.4,250
10/10/2021 23:20,16443,11.7,98.77016,NAN,0,0,-4937,16.4,249
10/10/2021 23:30,16444,11.69,98.76266,NAN,0,0,-3926,16.4,250
10/10/2021 23:40,16445,11.67,98.76574,NAN,0,0,-3829,16.4,248
10/10/2021 23:50,16446,11.68,98.77703,NAN,0,0,-3446,16.3,249
10/11/2021 0:00,16447,11.68,98.76923,NAN,0,0,-2824,16.3,249
10/11/2021 0:10,16448,11.69,98.77012,NAN,0,0,-3642,16.3,250
10/11/2021 0:20,16449,11.69,98.75921,NAN,0,0,-1825,16.3,251
10/11/2021 0:30,16450,11.69,98.76427,NAN,0,0,-2285,16.3,249
10/11/2021 0:40,16451,11.63,98.76131,NAN,0,0,-2433,16.3,250
10/11/2021 0:50,16452,11.68,98.76548,NAN,0,0,-2208,16.3,248
10/11/2021 1:00,16453,11.69,98.75347,NAN,0,0,-3486,16.3,250
10/11/2021 1:10,16454,11.68,98.74847,NAN,0,0,-3372,16.3,251
10/11/2021 1:20,16455,11.68,98.74545,NAN,0,0,-4000,16.3,249
10/11/2021 1:30,16456,11.66,98.74232,NAN,0,0,-4276,16.4,250
10/11/2021 1:40,16457,11.65,98.73559,NAN,0,0,-1875,16.3,251
10/11/2021 1:50,16458,11.67,98.73385,NAN,0,0,-2407,16.3,248
10/11/2021 2:00,16459,11.68,98.72253,NAN,0,0,-3579,16.3,250
10/11/2021 2:10,16460,11.68,98.71203,NAN,0,0,-2576,16.3,246
10/11/2021 2:20,16461,11.66,98.70499,NAN,0,0,-2066,16.3,250
10/11/2021 2:30,16462,11.64,98.69493,NAN,0,0,-2537,16.3,250
10/11/2021 2:40,16463,11.65,98.68563,NAN,0,0,-2626,16.3,248
10/11/2021 2:50,16464,11.65,98.67477,NAN,0,0,-2205,16.3,250
10/11/2021 3:00,16465,11.65,98.66746,NAN,0,0,-2685,16.3,250
10/11/2021 3:10,16466,11.66,98.66444,NAN,0,0,-3134,16.3,249
10/11/2021 3:20,16467,11.66,98.65498,NAN,0,0,-3255,16.3,250
10/11/2021 3:30,16468,11.65,98.66107,NAN,0,0,-3494,16.3,252
10/11/2021 3:40,16469,11.63,98.6556,NAN,0,0,-1911,16.3,251
10/11/2021 3:50,16470,11.66,98.63982,NAN,0,0,-2073,16.3,250
10/11/2021 4:00,16471,11.66,98.62733,NAN,0,0,-2491,16.3,249
10/11/2021 4:10,16472,11.66,98.63061,NAN,0,0,-2168,16.3,251
10/11/2021 4:20,16473,11.64,98.62495,NAN,0,0,-1544,16.3,249
10/11/2021 4:30,16474,11.65,98.62952,NAN,0,0,-1186,16.3,251
10/11/2021 4:40,16475,11.63,98.64471,NAN,0,0,-2401,16.3,250
10/11/2021 4:50,16476,11.62,98.65464,NAN,0,0,-3622,16.3,249
10/11/2021 5:00,16477,11.62,98.6675,NAN,0,0,-3586,16.3,250
10/11/2021 5:10,16478,11.62,98.66183,NAN,0,0,-3531,16.4,250
10/11/2021 5:20,16479,11.63,98.67127,NAN,0,0,-3342,16.3,250
10/11/2021 5:30,16480,11.63,98.69038,NAN,0,0,-3341,16.3,250
10/11/2021 5:40,16481,11.62,98.71588,NAN,0,0,-2616,16.3,251
10/11/2021 5:50,16482,11.64,98.73649,NAN,0,0,-3997,16.3,250
10/11/2021 6:00,16483,11.62,98.75875,NAN,0,0,-3086,16.3,248
10/11/2021 6:10,16484,11.61,98.77891,NAN,0,0,-2734,16.3,250
10/11/2021 6:20,16485,11.6,98.79253,NAN,0,0,-1794,16.3,247
10/11/2021 6:30,16486,11.61,98.79125,NAN,0,0,-1105,16.3,250
10/11/2021 6:40,16487,11.63,98.80714,NAN,0,0,-1058,16.3,249
10/11/2021 6:50,16488,11.61,98.82688,NAN,0,0,-911,16.3,249
10/11/2021 7:00,16489,11.61,98.84357,NAN,0,0,-940,16.3,249
10/11/2021 7:10,16490,11.62,98.8475,NAN,0,0,-2193,16.3,251
10/11/2021 7:20,16491,11.62,98.84723,NAN,0,0,-156,16.3,250
10/11/2021 7:30,16492,11.59,98.86824,NAN,0,0,-2353,16.3,249
10/11/2021 7:40,16493,11.6,98.87191,NAN,0,0,-1486,16.3,252
10/11/2021 7:50,16494,11.61,98.86694,NAN,0,0,7999,16.2,249
10/11/2021 8:00,16495,11.61,98.86578,NAN,0,0,-1474,16.3,250
10/11/2021 8:10,16496,11.62,98.87145,NAN,0,0,1489,16.3,247
10/11/2021 8:20,16497,11.62,98.88095,NAN,0,0,7999,16.2,251
10/11/2021 8:30,16498,11.62,98.87648,NAN,0,0,7999,16.2,248
10/11/2021 8:40,16499,11.6,98.87429,NAN,0,0,7999,16.2,251
10/11/2021 8:50,16500,11.62,98.89986,NAN,0,0,7999,16.2,249
10/11/2021 9:00,16501,11.63,98.9081,NAN,0,0,7999,16.2,251
10/11/2021 9:10,16502,11.62,98.92739,NAN,0,0,7999,16.2,252
10/11/2021 9:20,16503,11.61,98.93322,NAN,0,0,-1028,16.2,250
10/11/2021 9:30,16504,11.62,98.94984,NAN,0,0,-579,16.3,249
10/11/2021 9:40,16505,11.61,98.94991,NAN,0,0,-1174,16.3,249
10/11/2021 9:50,16506,11.64,98.95107,NAN,0,0,-2600,16.3,250
10/11/2021 10:00,16507,11.64,98.94698,NAN,0,0,-2693,16.3,250
10/11/2021 10:10,16508,11.7,98.94969,NAN,0,0,-2691,16.3,250
10/11/2021 10:20,16509,11.66,98.93705,NAN,0,0,-2311,16.3,250
10/11/2021 10:30,16510,11.69,98.93604,NAN,0,0,-1487,16.3,251
10/11/2021 10:40,16511,11.72,98.93994,NAN,0,0,-2472,16.3,247
10/11/2021 10:50,16512,11.75,98.94228,NAN,0,0,7999,16.3,251
10/11/2021 11:00,16513,11.71,98.93163,NAN,0,0,7999,16.2,249
10/11/2021 11:10,16514,11.7,98.91583,NAN,0,0,-2084,16.3,250
10/11/2021 11:20,16515,11.69,98.92456,NAN,0,0,-1391,16.3,249
10/11/2021 11:30,16516,11.71,98.91784,NAN,0,0,-2018,16.3,247
10/11/2021 11:40,16517,11.72,98.91854,NAN,0,0,-2929,16.3,249
10/11/2021 11:50,16518,11.69,98.90391,NAN,0,0,3889,16.3,246
10/11/2021 12:00,16519,11.71,98.88708,NAN,0,0,7999,16.3,249
10/11/2021 12:10,16520,11.72,98.8802,NAN,0,0,7999,16.2,248
10/11/2021 12:20,16521,11.71,98.87669,NAN,0,0,7999,16.1,249
10/11/2021 12:30,16522,11.73,98.8546,NAN,0,0,7999,16.1,252
10/11/2021 12:40,16523,11.72,98.85094,NAN,0,0,7999,16.1,252
10/11/2021 12:50,16524,11.74,98.8466,NAN,0,0,7999,16.1,251
10/11/2021 13:00,16525,11.73,98.82066,NAN,0,0,7999,16.1,249
10/11/2021 13:10,16526,11.74,98.80811,NAN,0,0,7999,16.2,251
10/11/2021 13:20,16527,11.77,98.79607,NAN,0,0,7999,16.1,251
10/11/2021 13:30,16528,11.78,98.76886,NAN,0,0,7999,16.1,252
10/11/2021 13:40,16529,11.78,98.76379,NAN,0,0,7999,16.1,250
10/11/2021 13:50,16530,11.78,98.75155,NAN,0,0,7999,16,249
10/11/2021 14:00,16531,11.75,98.74249,NAN,0,0,7999,16.1,249
10/11/2021 14:10,16532,11.75,98.73119,NAN,0,0,7999,16.1,249
10/11/2021 14:20,16533,11.76,98.70401,NAN,0,0,7999,16.1,251
10/11/2021 14:30,16534,11.76,98.68482,NAN,0,0,7999,16,248
10/11/2021 14:40,16535,11.77,98.67242,NAN,0,0,7999,16.1,250
10/11/2021 14:50,16536,11.76,98.67565,NAN,0,0,7999,16.1,251
10/11/2021 15:00,16537,11.78,98.67196,NAN,0,0,7999,16.1,251
10/11/2021 15:10,16538,11.78,98.66829,NAN,0,0,7999,16.1,250
10/11/2021 15:20,16539,11.76,98.66573,NAN,0,0,7999,16.1,251
10/11/2021 15:30,16540,11.7,98.66846,NAN,0,0,7999,16.1,249
10/11/2021 15:40,16541,11.72,98.67849,NAN,0,0,7999,16.1,251
10/11/2021 15:50,16542,11.74,98.67671,NAN,0,0,7999,16.1,249
10/11/2021 16:00,16543,11.76,98.67973,NAN,0,0,5572,16.2,251
10/11/2021 16:10,16544,11.73,98.69271,NAN,0,0,7999,16.2,251
10/11/2021 16:20,16545,11.74,98.70413,NAN,0,0,294,16.3,248
10/11/2021 16:30,16546,11.71,98.6897,NAN,0,0,7999,16.3,249
10/11/2021 16:40,16547,11.72,98.67798,NAN,0,0,7999,16.2,247
10/11/2021 16:50,16548,11.72,98.68276,NAN,0,0,7999,16.2,250
10/11/2021 17:00,16549,11.71,98.69228,NAN,0,0,7999,16.1,249
10/11/2021 17:10,16550,11.7,98.7078,NAN,0,0,7999,16.1,248
10/11/2021 17:20,16551,11.68,98.70496,NAN,0,0,7999,16.1,249
10/11/2021 17:30,16552,11.69,98.71368,NAN,0,0,7999,16.2,249
10/11/2021 17:40,16553,11.7,98.70465,NAN,0,0,7999,16.2,249
10/11/2021 17:50,16554,11.65,98.71956,NAN,0,0,7999,16.2,250
10/11/2021 18:00,16555,11.67,98.72017,NAN,0,0,7999,16.2,250
10/11/2021 18:10,16556,11.66,98.71873,NAN,0,0,7999,16.2,248
10/11/2021 18:20,16557,11.65,98.72501,NAN,0,0,7999,16.2,249
10/11/2021 18:30,16558,11.65,98.71597,NAN,0,0,7999,16.2,250
10/11/2021 18:40,16559,11.63,98.72346,NAN,0,0,7999,16.2,249
10/11/2021 18:50,16560,11.63,98.72903,NAN,0,0,7999,16.2,250
10/11/2021 19:00,16561,11.63,98.73363,NAN,0,0,7999,16.2,251
10/11/2021 19:10,16562,11.62,98.74841,NAN,0,0,7999,16.2,251
10/11/2021 19:20,16563,11.62,98.75563,NAN,0,0,7999,16.2,250
10/11/2021 19:30,16564,11.6,98.76992,NAN,0,0,7999,16.2,250
10/11/2021 19:40,16565,11.6,98.77627,NAN,0,0,7999,16.2,249
10/11/2021 19:50,16566,11.6,98.78836,NAN,0,0,7999,16.2,250
10/11/2021 20:00,16567,11.6,98.79786,NAN,0,0,7999,16.2,249
10/11/2021 20:10,16568,11.61,98.79351,NAN,0,0,7999,16.2,250
10/11/2021 20:20,16569,11.6,98.80337,NAN,0,0,7999,16.2,248
10/11/2021 20:30,16570,11.59,98.81236,NAN,0,0,7999,16.2,250
10/11/2021 20:40,16571,11.58,98.82509,NAN,0,0,7999,16.3,249
10/11/2021 20:50,16572,11.6,98.84434,NAN,0,0,7999,16.2,250
10/11/2021 21:00,16573,11.58,98.84562,NAN,0,0,7999,16.3,251
10/11/2021 21:10,16574,11.59,98.85933,NAN,0,0,7999,16.2,248
10/11/2021 21:20,16575,11.61,98.8761,NAN,0,0,7999,16.2,251
10/11/2021 21:30,16576,11.59,98.8821,NAN,0,0,7999,16.1,251
10/11/2021 21:40,16577,11.59,98.88795,NAN,0,0,7999,16.1,248
10/11/2021 21:50,16578,11.58,98.88531,NAN,0,0,7999,16.1,251
10/11/2021 22:00,16579,11.57,98.89688,NAN,0,0,7999,16.1,247
10/11/2021 22:10,16580,11.58,98.90965,NAN,0,0,7999,16.1,249
10/11/2021 22:20,16581,11.58,98.93139,NAN,0,0,7999,16.1,249
10/11/2021 22:30,16582,11.59,98.95028,NAN,0,0,7999,16.1,252
10/11/2021 22:40,16583,11.6,98.95682,NAN,0,0,7999,16.1,250
10/11/2021 22:50,16584,11.57,98.95982,NAN,0,0,7999,16.1,251
10/11/2021 23:00,16585,11.6,98.9647,NAN,0,0,7999,16,250
10/11/2021 23:10,16586,11.59,98.96332,NAN,0,0,7999,16.1,251
10/11/2021 23:20,16587,11.57,98.96456,NAN,0,0,7999,16.1,251
10/11/2021 23:30,16588,11.57,98.95825,NAN,0,0,7999,16.1,251
10/11/2021 23:40,16589,11.57,98.95635,NAN,0,0,7999,16.1,252
10/11/2021 23:50,16590,11.56,98.94828,NAN,0,0,7999,16.1,251
10/12/2021 0:00,16591,11.57,98.93493,NAN,0,0,7999,16.1,252
10/12/2021 0:10,16592,11.57,98.93617,NAN,0,0,7999,16.1,250
10/12/2021 0:20,16593,11.56,98.92843,NAN,0,0,7999,16.1,249
10/12/2021 0:30,16594,11.57,98.9197,NAN,0,0,7999,16.1,249
10/12/2021 0:40,16595,11.48,98.91546,NAN,0,0,7999,16.1,249
10/12/2021 0:50,16596,11.56,98.91961,NAN,0,0,7999,16.1,249
10/12/2021 1:00,16597,11.58,98.92122,NAN,0,0,7999,16.1,249
10/12/2021 1:10,16598,11.56,98.91241,NAN,0,0,7999,16.1,251
10/12/2021 1:20,16599,11.57,98.90395,NAN,0,0,7999,16.1,251
10/12/2021 1:30,16600,11.55,98.90957,NAN,0,0,7999,16.1,250
10/12/2021 1:40,16601,11.53,98.91103,NAN,0,0,7999,16.1,250
10/12/2021 1:50,16602,11.55,98.91064,NAN,0,0,7999,16.1,249
10/12/2021 2:00,16603,11.58,98.90618,NAN,0,0,7999,16.2,245
10/12/2021 2:10,16604,11.57,98.9078,NAN,0,0,7999,16.2,246
10/12/2021 2:20,16605,11.56,98.9072,NAN,0,0,7999,16.1,251
10/12/2021 2:30,16606,11.55,98.90613,NAN,0,0,7999,16.2,251
10/12/2021 2:40,16607,11.56,98.89458,NAN,0,0,7999,16.2,249
10/12/2021 2:50,16608,11.55,98.88178,NAN,0,0,7999,16.2,251
10/12/2021 3:00,16609,11.54,98.8884,NAN,0,0,7999,16.2,251
10/12/2021 3:10,16610,11.56,98.89101,NAN,0,0,7999,16.2,250
10/12/2021 3:20,16611,11.54,98.88925,NAN,0,0,7999,16.2,250
10/12/2021 3:30,16612,11.53,98.8933,NAN,0,0,7999,16.2,250
10/12/2021 3:40,16613,11.55,98.88768,NAN,0,0,7999,16.2,250
10/12/2021 3:50,16614,11.53,98.88519,NAN,0,0,7999,16.2,250
10/12/2021 4:00,16615,11.55,98.88406,NAN,0,0,7999,16.2,251
10/12/2021 4:10,16616,11.55,98.87572,NAN,0,0,7999,16.2,249
10/12/2021 4:20,16617,11.55,98.88177,NAN,0,0,7999,16.2,251
10/12/2021 4:30,16618,11.53,98.88112,NAN,0,0,7999,16.2,250
10/12/2021 4:40,16619,11.54,98.87305,NAN,0,0,7999,16.2,251
10/12/2021 4:50,16620,11.54,98.87841,NAN,0,0,7999,16.2,250
10/12/2021 5:00,16621,11.53,98.87128,NAN,0,0,7999,16.2,251
10/12/2021 5:10,16622,11.53,98.88155,NAN,0,0,7999,16.2,249
10/12/2021 5:20,16623,11.53,98.89175,NAN,0,0,7999,16.2,250
10/12/2021 5:30,16624,11.55,98.90104,NAN,0,0,7999,16.2,248
10/12/2021 5:40,16625,11.53,98.90651,NAN,0,0,7999,16.2,251
10/12/2021 5:50,16626,11.55,98.92146,NAN,0,0,7999,16.2,248
10/12/2021 6:00,16627,11.54,98.92193,NAN,0,0,7999,16.2,250
10/12/2021 6:10,16628,11.53,98.93302,NAN,0,0,7999,16.2,249
10/12/2021 6:20,16629,11.54,98.93416,NAN,0,0,7999,16.3,250
10/12/2021 6:30,16630,11.54,98.93521,NAN,0,0,7999,16.3,249
10/12/2021 6:40,16631,11.54,98.94633,NAN,0,0,7999,16.2,250
10/12/2021 6:50,16632,11.51,98.95695,NAN,0,0,7999,16.3,250
10/12/2021 7:00,16633,11.51,98.96058,NAN,0,0,7999,16.2,249
10/12/2021 7:10,16634,11.5,98.96532,NAN,0,0,7999,16.3,250
10/12/2021 7:20,16635,11.52,98.96625,NAN,0,0,7999,16.3,249
10/12/2021 7:30,16636,11.53,98.96484,NAN,0,0,7999,16.3,250
10/12/2021 7:40,16637,11.48,98.96374,NAN,0,0,7126,16.3,250
10/12/2021 7:50,16638,11.54,98.97781,NAN,0,0,7580,16.3,251
10/12/2021 8:00,16639,11.53,98.99262,NAN,0,0,5991,16.3,250
10/12/2021 8:10,16640,11.61,98.99953,NAN,0,0,7999,16.3,250
10/12/2021 8:20,16641,11.62,99.02087,NAN,0,0,7543,16.3,249
10/12/2021 8:30,16642,11.64,99.03092,NAN,0,0,7999,16.3,249
10/12/2021 8:40,16643,11.64,99.04922,NAN,0,0,7999,16.3,251
10/12/2021 8:50,16644,11.63,99.04695,NAN,0,0,7999,16.3,249
10/12/2021 9:00,16645,11.61,99.06939,NAN,0,0,7999,16.3,251
10/12/2021 9:10,16646,12.34,99.08852,NAN,0,0,7999,16.3,249
10/12/2021 9:20,16647,12.03,99.07406,NAN,0,0,7999,16.3,248
10/12/2021 9:30,16648,11.95,99.06671,NAN,0,0,7999,16.3,249
10/12/2021 9:40,16649,12.03,99.06498,NAN,0,0,7999,16.3,250
10/12/2021 9:50,16650,12.15,99.05343,NAN,0,0,7999,16.3,252
10/12/2021 10:00,16651,12.07,99.03967,NAN,0,0,7999,16.3,250
10/12/2021 10:10,16652,11.84,99.04439,NAN,0,0,7999,16.3,250
10/12/2021 10:20,16653,11.79,99.06347,NAN,0,0,7999,16.3,249
10/12/2021 10:30,16654,11.79,99.06667,NAN,0,0,7999,16.3,250
10/12/2021 10:40,16655,11.79,99.0625,NAN,0,0,7999,16.3,249
10/12/2021 10:50,16656,11.83,99.06382,NAN,0,0,7999,16.3,250
10/12/2021 11:00,16657,11.82,99.0617,NAN,0,0,7999,16.3,249
10/12/2021 11:10,16658,11.82,99.06195,NAN,0,0,7999,16.2,251
10/12/2021 11:20,16659,11.76,99.06289,NAN,0,0,7999,16.2,251
